Date,BTC_Price,MVRV,STH_MVRV,LTH_MVRV,SOPR,STH_SOPR,LTH_SOPR,Exchange_Netflow,Puell_Multiple,Reserve_Risk_Adjusted,LTH_STH_Supply_Ratio
2010-07-18 0:00,0.08584,2.518052845,1.724449327,1.733791153,1.174759787,1.194394615,1.22312125,,1.627684644,1.219310273,1.199516165
2010-07-19 0:00,0.0808,2.097026862,1.596363471,1.631993537,1.318535731,1.378310964,,,2.287494347,1.145873912,1.20346454
2010-07-20 0:00,0.074733333,1.651545449,1.468176546,1.509459368,1.090517122,1.199198513,,,2.126528634,1.058668383,1.206225846
2010-07-21 0:00,0.07921,1.927018807,1.549863434,1.599878812,1.065532098,1.040504193,1.478064019,,2.171541323,1.120433326,1.20426253
2010-07-22 0:00,0.055945,0.885502242,1.245582639,1.28519491,0.913541691,0.906999428,,,1.74805902,0.899909638,1.208251192
2010-07-23 0:00,0.062283333,0.788941065,1.216283574,1.257995018,1.053030161,1.05011041,1.359590655,,1.806202164,0.880820306,1.210845852
2010-07-24 0:00,0.05454,0.277749352,1.064191175,1.101595637,1.00740381,1.007722575,,,1.53743534,0.771765776,1.213955825
2010-07-25 0:00,0.0505,0.010157558,0.983982471,1.01999596,1.019562106,1.028629742,,,1.880278858,0.715252906,1.216015227
2010-07-26 0:00,0.056,0.368324386,1.089666666,1.131084629,1.028168251,1.003688264,1.130748016,,1.794767846,0.793536451,1.217211945
2010-07-27 0:00,0.059844444,0.616350954,1.162378277,1.208734487,1.042596485,1.02230487,1.206284389,,1.410938792,0.84816208,1.213142868
2010-07-28 0:00,0.0589,0.550168007,1.141462502,1.189658655,1.032063952,1.0330947,1.09068875,,1.327517333,0.834984248,1.216780937
2010-07-29 0:00,0.0692,1.217461482,1.339091061,1.397697435,1.033215945,1.038802902,1.153302363,,1.540736118,0.980392825,1.220370529
2010-07-30 0:00,0.064283333,0.887787305,1.239535198,1.298390897,1.133087053,1.138860523,,,1.683347061,0.910511727,1.219082906
2010-07-31 0:00,0.06785,1.110906078,1.305651712,1.370430216,1.024279159,0.99960891,1.271898895,,1.845184947,0.960535886,1.219094772
2010-08-01 0:00,0.0611,0.668826377,1.172981564,1.234094122,1.005003614,1.012261382,1.370430216,,2.075035401,0.865010085,1.217676015
2010-08-02 0:00,0.06,0.59267838,1.149421663,1.211876389,1.011703409,1.011780069,,,2.089396673,0.849541922,1.218815149
2010-08-03 0:00,0.06,0.588000267,1.147524334,1.211876389,1.007230959,1.012663787,,,1.95636043,0.849651434,1.220111333
2010-08-04 0:00,0.05795,0.453807628,1.106839191,1.170470612,1.008077527,0.985348339,1.213352392,,2.01432433,0.820861887,1.217263408
2010-08-05 0:00,0.061,0.644519627,1.163799219,1.232074328,0.993871444,0.99171134,,,1.819114318,0.864097888,1.219005892
2010-08-06 0:00,0.0621,0.710043374,1.18268801,1.254292062,1.06250701,1.070416851,1.260351444,,1.261105295,0.879596571,1.223215645
2010-08-07 0:00,0.059,0.510916126,1.12234098,1.191678449,1.020449167,0.989491914,1.23524829,,1.305628169,0.835849233,1.222037282
2010-08-08 0:00,0.0609,0.627692283,1.156235077,1.230054534,1.031350675,0.995348675,1.230054534,,1.636290992,0.862798155,1.221374733
2010-08-09 0:00,0.071,1.250754564,1.340241587,1.434053727,1.074195504,1.080022308,1.442132902,,1.684600594,1.005164543,1.222602546
2010-08-10 0:00,0.07,0.99612868,1.262840665,1.355483741,1.052418113,1.058060139,1.361459767,,1.802481468,0.949715104,1.22219687
2010-08-11 0:00,0.067,0.9762805,1.255710558,1.353261967,1.040634641,1.048342543,,,2.206813482,0.947778243,1.222831999
2010-08-12 0:00,0.07,1.154684208,1.309945306,1.413855787,0.978121109,0.974110297,,,1.935392961,0.989573776,1.223984051
2010-08-13 0:00,0.0645,0.805446575,1.202373797,1.302767118,1.079637289,1.118530767,,,1.957264989,0.911635057,1.22513922
2010-08-14 0:00,0.067,0.949758468,1.246175232,1.353261967,1.012140476,1.018957214,,,2.497019638,0.946540819,1.223811418
2010-08-15 0:00,0.06529,0.838150312,1.211626274,1.31872349,1.045785352,1.064446638,,,1.858613837,0.92209006,1.225137644
2010-08-16 0:00,0.0655,0.845642787,1.213161862,1.322965058,1.016889975,1.025376847,,,1.288842656,0.924743313,1.228600784
2010-08-17 0:00,0.07,1.112958542,1.294261387,1.413855787,1.019068691,1.024623242,,,1.131631405,0.987549079,1.232678454
2010-08-18 0:00,0.068,0.983069012,1.252837137,1.373459907,1.08205406,1.101711604,1.476355787,,1.248411725,0.958781326,1.236223102
2010-08-19 0:00,0.0667,0.900091715,1.227114307,1.347202585,1.016848128,1.022051742,,,1.207997707,0.94000669,1.239979251
2010-08-20 0:00,0.0655,0.823050589,1.203354805,1.322965058,0.997032285,0.995801882,,,1.680205323,0.922742018,1.241555739
2010-08-21 0:00,0.0664,0.871241514,1.217146051,1.341143203,1.031237119,1.035201205,1.314212617,,1.487097008,0.934995451,1.243835283
2010-08-22 0:00,0.066,0.842303622,1.20750452,1.333064027,1.045959226,1.065141819,,,1.754150747,0.928994479,1.244394129
2010-08-23 0:00,0.06491,0.772441426,1.185634596,1.311048273,1.012136654,1.015411836,,,1.80668509,0.913337601,1.24511982
2010-08-24 0:00,0.065,0.772508669,1.185101505,1.312866088,1.015565259,1.020747274,,,1.823796681,0.914264997,1.245747544
2010-08-25 0:00,0.0648,0.756018108,1.179542567,1.3088265,1.009478993,1.011975006,,,1.806693122,0.911105547,1.246312436
2010-08-26 0:00,0.064,0.704829387,1.1633661,1.292668148,1.002846049,1.003063185,,,1.740760634,0.899561829,1.247082536
2010-08-27 0:00,0.065,0.75962287,1.179665553,1.312866088,1.023819344,1.020888998,1.295553568,,1.405621393,0.913250641,1.248051742
2010-08-28 0:00,0.0646,0.732779828,1.170795575,1.304786912,1.004256522,1.00485791,,,1.406366639,0.9072928,1.25024698
2010-08-29 0:00,0.064,0.695154517,1.158953379,1.292668148,0.960926696,0.957842031,,,1.3259727,0.898571996,1.252723842
2010-08-30 0:00,0.06497,0.749699117,1.175738997,1.312260149,0.975307627,0.973859606,,,1.188460552,0.911763807,1.255669017
2010-08-31 0:00,0.06,0.457133532,1.08400618,1.211876389,1.017177563,1.007614777,1.294485962,,1.479224,0.84195433,1.254701777
2010-09-01 0:00,0.0623,0.538079227,1.109295376,1.240153504,0.95840617,0.951712472,,,1.208781194,0.861484134,1.257340927
2010-09-02 0:00,0.0631,0.63563006,1.139527412,1.274490002,0.982648003,0.975865456,,,1.204201891,0.885046777,1.260018646
2010-09-03 0:00,0.06085,0.503737333,1.098384564,1.229044637,0.984641757,0.968788005,1.266470232,,1.27604338,0.853359606,1.26129246
2010-09-04 0:00,0.06238,0.590931533,1.125414911,1.259947485,0.982786089,0.978216642,,,1.390759792,0.874575848,1.26306275
2010-09-05 0:00,0.0616,0.541998898,1.109071166,1.244193092,1.014875246,1.022771756,1.269303069,,1.285998612,0.863454069,1.265288469
2010-09-06 0:00,0.0616,0.541136089,1.108761201,1.244193092,0.987739969,0.987118871,1.244193092,,1.218863257,0.863265775,1.267796092
2010-09-07 0:00,0.061505,0.534150586,1.106058147,1.242274288,0.99073905,0.989901403,,,1.226924381,0.861750732,1.270211978
2010-09-08 0:00,0.061495,0.531981927,1.104798333,1.242072309,0.997417118,0.997081854,,,1.257539031,0.861414262,1.272615467
2010-09-09 0:00,0.06111,0.506652385,1.095419841,1.234296102,1.061906085,1.0760472,,,1.032350668,0.855850094,1.276138552
2010-09-10 0:00,0.0618,0.544824826,1.107059194,1.24823268,0.989852027,0.987249656,,,1.336776489,0.865281104,1.278142968
2010-09-11 0:00,0.06366,0.650133446,1.139756362,1.285800848,0.962834439,0.950058152,,,1.23391805,0.890951185,1.280794688
2010-09-12 0:00,0.0615,0.524115489,1.099999556,1.242173298,1.013088967,1.013165404,,,1.345880609,0.860506311,1.282744996
2010-09-13 0:00,0.06218,0.561092215,1.110747435,1.255907897,1.002196742,1.003655297,,,1.299655695,0.869765302,1.285024307
2010-09-14 0:00,0.06199,0.547271108,1.106053927,1.252070289,1.004031495,1.004994069,,,1.580262687,0.866869647,1.286139567
2010-09-15 0:00,0.0604,0.453875568,1.076065118,1.219955565,1.029333215,1.033795598,1.252070289,,1.269117281,0.844506924,1.288366249
2010-09-16 0:00,0.0618,0.530252902,1.098845914,1.24823268,1.048942685,1.058899725,1.219955565,,1.646369411,0.86385325,1.288728133
2010-09-17 0:00,0.05938,0.387226155,1.054012091,1.199353666,1.056496446,0.981927655,1.217298759,,1.536439922,0.829962457,1.257374207
2010-09-18 0:00,0.061,0.478389534,1.082212423,1.232074328,0.984906806,0.977051583,,,1.726472469,0.852479599,1.25723524
2010-09-19 0:00,0.0627,0.572731216,1.111107895,1.266410826,1.008951155,1.009181912,1.242721528,,1.555448161,0.875988714,1.25784909
2010-09-20 0:00,0.0621,0.536485398,1.099186516,1.254292062,0.999273112,0.999042102,,,1.529611531,0.867398572,1.258972487
2010-09-21 0:00,0.06265,0.565452219,1.107701354,1.265400929,1.010790572,1.016754528,,,1.303828242,0.874805814,1.260919538
2010-09-22 0:00,0.062038,0.52876282,1.095638008,1.25303979,1.005604632,1.002443608,1.258196997,,1.301144894,0.86605298,1.262131199
2010-09-23 0:00,0.06231,0.541302696,1.098968495,1.25853363,1.005023668,1.005472153,1.244193092,,1.735941678,0.869624298,1.258655669
2010-09-24 0:00,0.0622,0.532699976,1.095139479,1.256311856,1.007134675,1.007492249,,,1.690592981,0.86786901,1.258637305
2010-09-25 0:00,0.06202,0.520474272,1.091025355,1.252676227,1.004783649,1.005288877,,,1.524170805,0.865152762,1.259295621
2010-09-26 0:00,0.06219,0.528056223,1.092510268,1.256109877,1.003768599,1.004125457,,,1.507276719,0.867300562,1.259961416
2010-09-27 0:00,0.0622,0.523653934,1.09078539,1.256311856,1.110624167,1.013840988,1.25691713,,1.679394192,0.867218279,1.239712858
2010-09-28 0:00,0.061905,0.497110431,1.082417765,1.250353464,1.132961316,1.004067112,1.251464351,,1.545408675,0.862904467,1.183200203
2010-09-29 0:00,0.06183,0.491112014,1.080124473,1.248838618,1.004898469,1.012100872,1.248771292,,1.192189084,0.861676115,1.184514821
2010-09-30 0:00,0.0619,0.494079214,1.080722509,1.250252474,0.992515141,0.990868169,,,1.058434675,0.862461618,1.186788522
2010-10-01 0:00,0.06197,0.492731865,1.08016447,1.25166633,1.088582016,1.009516239,1.250252474,,1.117048615,0.863240775,1.163132933
2010-10-02 0:00,0.0614,0.446017507,1.059403075,1.240153504,1.04886735,1.05361566,,,0.719920839,0.855142912,1.166647174
2010-10-03 0:00,0.06111,0.429085199,1.053895172,1.234296102,0.997061559,0.994356878,,,0.874030902,0.850962888,1.169416532
2010-10-04 0:00,0.06129,0.439087115,1.057315632,1.237931731,0.997851238,0.982541972,1.228842658,,1.090877539,0.853314735,1.168579939
2010-10-05 0:00,0.0614,0.439944869,1.057436221,1.240153504,1.02823006,1.003897746,1.256412846,,0.900457374,0.854681792,1.14514946
2010-10-06 0:00,0.062976667,0.525591856,1.083214114,1.271998923,1.010453067,1.01419032,,,1.236848059,0.87635118,1.148161265
2010-10-07 0:00,0.067,0.745765915,1.149766682,1.353261967,1.025879792,1.029851332,1.313381856,,1.179214822,0.931769217,1.148018376
2010-10-08 0:00,0.084925,1.780929401,1.458901594,1.736921834,1.114703633,1.125079902,1.535043426,,1.335201283,1.19345926,1.14290654
2010-10-09 0:00,0.0938,2.162079144,1.553947392,1.894566754,1.194086095,1.294679844,1.566613126,,1.545556631,1.298312416,1.142896044
2010-10-10 0:00,0.0965,2.256563262,1.570700196,1.949101192,1.185709818,1.243755635,,,1.922340222,1.331930753,1.143431119
2010-10-11 0:00,0.095,2.137610066,1.530809021,1.918804282,1.225430675,1.270720326,1.838012523,,1.71394564,1.307849843,1.143885136
2010-10-12 0:00,0.0949,2.106481943,1.52242559,1.916784488,1.036987462,1.037225096,1.939002222,,1.645680643,1.303124612,1.14350323
2010-10-13 0:00,0.105,2.602113259,1.668669952,2.12078368,1.108142586,1.080931129,2.12078368,,1.901153335,1.437031041,1.127782847
2010-10-14 0:00,0.102,2.393867816,1.606018636,2.060189861,1.037057373,1.063659974,2.053457214,,2.345166144,1.391677433,1.126547727
2010-10-15 0:00,0.105,2.483477857,1.617542212,2.12078368,1.199103902,1.413779912,2.186970775,,2.031274856,1.427898187,1.12328314
2010-10-16 0:00,0.101,2.21766813,1.539704132,2.039991921,1.058042416,1.04363241,2.055866959,,2.941168943,1.369410142,1.104339193
2010-10-17 0:00,0.102,2.22018207,1.547269173,2.060189861,1.014865936,1.076330016,2.06039184,,3.060846843,1.378746225,1.102161177
2010-10-18 0:00,0.1024,2.196754317,1.544292883,2.068269037,1.014796206,1.065182883,,,2.78887527,1.379896504,1.100583877
2010-10-19 0:00,0.09715,1.905214657,1.458770964,1.962229853,1.004293937,1.024976975,,,2.796159583,1.305645545,1.097813197
2010-10-20 0:00,0.099,1.958949684,1.47756142,1.999596041,1.019716399,1.095252767,,,2.828445289,1.326771947,1.095934065
2010-10-21 0:00,0.107,2.28919804,1.566919295,2.16117956,1.139353544,1.283207352,2.13088265,,2.031817514,1.429128556,1.096025661
2010-10-22 0:00,0.106,2.215658475,1.546021621,2.14098162,1.017556768,1.043966352,,,1.741701774,1.411094924,1.096996609
2010-10-23 0:00,0.104995,2.136211234,1.517703341,2.12068269,1.104825105,1.163548954,,,2.021038261,1.393214772,1.097615491
2010-10-24 0:00,0.11501,2.527549943,1.633082564,2.322965058,1.191111402,1.23821366,2.625732175,,2.619595468,1.520245844,1.095965707
2010-10-25 0:00,0.132,3.230831654,1.846436687,2.666128055,1.108978893,1.281259553,,,2.453838623,1.736192786,1.095626767
2010-10-26 0:00,0.1503,3.859995991,2.045234793,3.035750353,1.123733054,1.369858118,,,3.89008015,1.964535234,1.094752613
2010-10-27 0:00,0.1877,5.201444082,2.465156309,3.791153302,1.148359436,1.396687436,3.433649768,,3.823400337,2.431552703,1.094512848
2010-10-28 0:00,0.1731,4.301636059,2.149635708,3.496263381,1.303914872,1.865355142,3.606594627,,4.195651533,2.224943319,1.089219641
2010-10-29 0:00,0.19,4.74860537,2.32115743,3.837608564,1.096107964,1.183379183,3.837505047,,4.154034852,2.420397375,1.088494763
2010-10-30 0:00,0.1989,4.836589857,2.388053269,4.017370228,1.155352716,1.279634729,,,4.788546064,2.509829103,1.087634115
2010-10-31 0:00,0.1925,4.428757801,2.261792938,3.888103413,1.275348076,1.351821304,3.916380529,,3.476635148,2.407378547,1.088607762
2010-11-01 0:00,0.1955,4.395194961,2.27568742,3.948697233,1.097092943,1.083128336,3.837608564,,3.346791455,2.422723522,1.088082303
2010-11-02 0:00,0.1938,4.199301,2.219599537,3.914360735,1.190181597,1.261407037,,,3.337545764,2.380456326,1.089449255
2010-11-03 0:00,0.1931,4.060590171,2.186640485,3.900222177,1.115922376,1.191925823,,,3.382951855,2.351060694,1.090453158
2010-11-04 0:00,0.23,4.386111333,2.240647724,4.243587154,1.443695773,1.554186423,,,3.967635663,2.532848064,1.091317313
2010-11-05 0:00,0.2639,5.794636714,2.755057215,5.330236316,1.400210042,1.383701673,4.87749566,,4.82238783,3.13916175,1.085801912
2010-11-06 0:00,0.38,8.655158221,3.628715637,7.675217128,1.896208532,2.276709948,,,5.546994108,4.426623497,1.085022508
2010-11-07 0:00,0.34,6.759347211,3.137602577,6.867299535,1.178436096,1.292055408,6.867299535,,7.850214205,3.890132104,1.084819925
2010-11-08 0:00,0.243,3.710716573,1.889213005,4.908099374,1.327589295,1.413273199,6.867299535,,7.977306871,2.748628395,1.083082928
2010-11-09 0:00,0.21,2.820408229,1.615926839,4.24156736,1.112642159,1.178680444,4.786275874,,4.890635383,2.353531738,1.082309281
2010-11-10 0:00,0.2362,3.394406294,1.819949583,4.770753383,0.88608995,0.826152006,,,3.340204776,2.618656619,1.083268498
2010-11-11 0:00,0.2231,3.022421117,1.700706599,4.506160372,1.06757992,1.144343469,4.594358042,,4.333018113,2.449050783,1.083841012
2010-11-12 0:00,0.2682,3.968122352,2.028796999,5.417087457,1.032994847,1.05244479,5.716016966,,3.440585163,2.907146001,1.085755533
2010-11-13 0:00,0.276,3.995682457,2.057023367,5.574631388,1.302922707,1.533191598,,,5.257049989,2.953082906,1.086197577
2010-11-14 0:00,0.27904,3.909883499,2.052967336,5.636033125,1.234434373,1.170995537,5.576410429,,5.990609112,2.946939713,1.082837121
2010-11-15 0:00,0.2682,3.554793358,1.930171838,5.417087457,1.122265512,1.134658698,5.418453579,,4.604034183,2.798000981,1.05430426
2010-11-16 0:00,0.225,2.61681118,1.606230336,4.544536457,1.007146454,1.091723106,5.52649498,,4.186811353,2.325122768,1.055275536
2010-11-17 0:00,0.247366667,2.996779866,1.752476753,4.996297044,1.024184748,1.044357692,,,4.903129471,2.528903527,1.055470753
2010-11-18 0:00,0.2678,3.319558745,1.88226207,5.409008281,1.06085446,1.148554693,,,5.135515475,2.705496756,1.055489219
2010-11-19 0:00,0.2752,3.400628114,1.912703141,5.558473036,1.186601622,1.404132968,5.655423147,,3.212117155,2.746682509,1.057854243
2010-11-20 0:00,0.283955,3.51535188,1.954655134,5.735305999,1.05166904,1.188633827,5.418097354,,2.536174356,2.798762131,1.061209076
2010-11-21 0:00,0.27675,3.329458163,1.882276114,5.589779842,1.021198219,1.081438706,5.589173904,,3.040499865,2.695233107,1.063405493
2010-11-22 0:00,0.2843,3.414214764,1.923139283,5.742274288,1.052513043,1.075831934,,,3.471265765,2.73491121,1.065821814
2010-11-23 0:00,0.28295,3.340068573,1.903074577,5.715007069,1.07305025,1.02133554,5.666665396,,3.032140286,2.689187215,1.06671382
2010-11-24 0:00,0.28299,3.280425816,1.889126569,5.715814987,1.139649056,1.086744861,5.58369732,,3.786222006,2.657788566,1.065512409
2010-11-25 0:00,0.28,3.165979588,1.848830039,5.655423147,1.191680737,1.162491304,5.715814987,,3.832357175,2.599631042,1.06499897
2010-11-26 0:00,0.2844,3.196878323,1.87868185,5.744294082,0.915452359,0.902384875,5.690769542,,4.070947688,2.609940127,1.066649914
2010-11-27 0:00,0.283,3.121411918,1.85572,5.716016966,1.110846599,1.088752705,5.733848862,,3.763844868,2.567534001,1.067959718
2010-11-28 0:00,0.271081967,2.877992151,1.768752358,5.475297257,1.019409494,1.022617729,,,3.501520405,2.433238107,1.070321654
2010-11-29 0:00,0.23305,2.206347259,1.514065948,4.707129873,0.989622383,0.989131838,,,3.960637486,2.07400867,1.071911185
2010-11-30 0:00,0.2082,1.783766601,1.354712769,4.205211068,0.895268762,0.863675481,4.405232389,,3.151432633,1.839588305,1.072860794
2010-12-01 0:00,0.2275,2.092385593,1.480618728,4.595031307,0.912488803,0.887769892,4.583669113,,2.895193062,1.993774511,1.07472101
2010-12-02 0:00,0.255,2.510899098,1.639899823,5.150474652,1.314572725,1.388349989,5.037263921,,3.123496616,2.213661128,1.073434566
2010-12-03 0:00,0.25105,2.421516027,1.60774773,5.070692789,1.018552551,1.019420202,,,3.294742175,2.159381746,1.075712304
2010-12-04 0:00,0.206,1.671783604,1.315232534,4.160775601,0.990421001,0.977235254,4.794990911,,3.835432129,1.759761359,1.076639602
2010-12-05 0:00,0.195,1.481482553,1.239912472,3.938598263,1.119184427,1.129762728,,,3.454688022,1.655233232,1.078021342
2010-12-06 0:00,0.204,1.617462784,1.296041473,4.120379721,0.969712903,0.969187554,,,3.242170111,1.71991789,1.079464486
2010-12-07 0:00,0.2366,2.118409437,1.494389683,4.778832559,1.103329835,1.067896888,4.012772792,,3.256981666,1.978264643,1.078092797
2010-12-08 0:00,0.2388,2.131365417,1.49848496,4.823268027,1.074624632,1.085915227,4.817208645,,3.712445759,1.979632872,1.079774779
2010-12-09 0:00,0.192105,1.386426072,1.203117749,3.880125227,0.972183378,0.957950009,4.018799666,,3.160530942,1.582735656,1.081647683
2010-12-10 0:00,0.20385,1.564880134,1.273699411,4.11735003,1.032687012,1.009386579,4.095073046,,1.899759713,1.668242557,1.084958268
2010-12-11 0:00,0.228,1.932891079,1.42183455,4.605130277,0.981766323,0.97132167,4.590991719,,2.527793199,1.851246866,1.088371378
2010-12-12 0:00,0.22,1.799158874,1.368345433,4.443546758,1.005578031,1.014691109,4.594627348,,2.380134789,1.773076815,1.09193351
2010-12-13 0:00,0.2299,1.939883434,1.421302978,4.643506362,1.037499234,1.082717531,4.263785094,,2.016882261,1.838352936,1.096163605
2010-12-14 0:00,0.24669,2.18718508,1.501476241,4.982629772,1.001867458,1.010249196,4.643506362,,2.527841553,1.955636826,1.100006436
2010-12-15 0:00,0.24,2.059835902,1.437178415,4.847505554,1.083900558,1.38216702,4.982629772,,3.082976136,1.886959604,1.103225502
2010-12-16 0:00,0.24996,2.195761345,1.480623635,5.048677035,1.026572428,1.08810181,4.829933347,,2.670443611,1.948256661,1.107126487
2010-12-17 0:00,0.24,2.028770499,1.402675337,4.847505554,1.015022615,1.048905365,,,2.611265205,1.855433111,1.11129591
2010-12-18 0:00,0.241,2.028044591,1.391604923,4.867703494,1.042554914,1.11079249,4.867703494,,2.495476791,1.848107749,1.115611564
2010-12-19 0:00,0.2401,1.999147919,1.379888139,4.849525348,1.003804337,1.0069559,,,2.848896134,1.82650692,1.11947098
2010-12-20 0:00,0.267,2.378315542,1.523890782,5.387966122,1.145419659,1.108402841,5.133152514,,2.534601695,2.012504454,1.114241504
2010-12-21 0:00,0.24,1.940900486,1.355729167,4.830004985,1.289711196,1.107028284,5.187599235,,3.10065384,1.794894786,1.095394736
2010-12-22 0:00,0.25,2.07619461,1.40730855,5.022884099,1.00748791,1.023661939,5.049484953,,2.398263442,1.854351744,1.099826577
2010-12-23 0:00,0.2487525,2.045027492,1.394248579,4.991528698,1.025355086,1.166872081,4.985163205,,2.221561841,1.830052729,1.104440277
2010-12-24 0:00,0.248,2.022586888,1.385889137,4.972402415,0.993451942,0.968437984,,,2.262920049,1.809748062,1.109219387
2010-12-25 0:00,0.2499,2.035553778,1.388627658,5.00437985,1.022910628,1.06851503,5.009089073,,2.548070708,1.808797029,1.112819921
2010-12-26 0:00,0.265,2.241049097,1.455694867,5.303589201,1.032987823,1.111867015,5.35245405,,2.245009192,1.901289705,1.11607952
2010-12-27 0:00,0.265,2.225398317,1.449247148,5.301961639,1.012033023,1.006392208,5.174689861,,2.575974302,1.884757928,1.120060831
2010-12-28 0:00,0.281,2.436001753,1.525245105,5.621581151,1.049397393,1.099976009,,,2.723329311,1.979902068,1.124207303
2010-12-29 0:00,0.2998,2.664928567,1.598622604,5.9954947,1.226779107,1.289995397,4.255479024,,2.856941034,2.091117453,1.128277678
2010-12-30 0:00,0.3,2.639540764,1.587600266,5.996343727,1.073652454,1.141611063,5.762376238,,2.940928321,2.071623092,1.132498745
2010-12-31 0:00,0.3,2.614692246,1.580227413,5.994243358,1.031644307,1.063529867,,,2.822581094,2.05111479,1.136912717
2011-01-01 0:00,0.3,2.587963634,1.57078075,5.98804507,1.020453517,1.058200221,5.981246779,,3.153113509,2.030940228,1.140608813
2011-01-02 0:00,0.29997,2.559241878,1.559440727,5.984347045,1.137945708,1.19281206,5.533927012,,3.00716132,2.010966784,1.142988848
2011-01-03 0:00,0.295,2.468358371,1.523890228,5.881921988,1.060497129,1.135427923,5.103260213,,2.621843757,1.95896278,1.147386704
2011-01-04 0:00,0.29895,2.504234689,1.537252394,5.956939996,1.024780825,1.075029886,4.899833333,,2.378403614,1.966259348,1.152183266
2011-01-05 0:00,0.29892,2.482870053,1.529610483,5.953427754,1.048591263,1.087663704,5.671806893,,2.600361562,1.947428191,1.156077781
2011-01-06 0:00,0.298,2.452506612,1.518256642,5.932116585,1.051641121,1.015372099,6.025469602,,2.351083712,1.923253422,1.158522565
2011-01-07 0:00,0.32,2.721869823,1.618652284,6.365623017,1.06445381,1.127801354,6.387791193,,2.887425339,2.044244657,1.161974421
2011-01-08 0:00,0.3229,2.730953218,1.623081848,6.420894671,1.085839161,1.103411257,6.398212157,,3.000570108,2.04192749,1.165303371
2011-01-09 0:00,0.323,2.704572056,1.615154401,6.420857433,1.073257351,1.114561596,6.298298796,,2.91651375,2.022086245,1.169216691
2011-01-10 0:00,0.32659,2.712663705,1.607873195,6.489433877,1.244870897,1.510318604,5.570953765,,2.914822113,2.024008957,1.173230158
2011-01-11 0:00,0.32659,2.662750167,1.578636124,6.477385645,1.371660858,1.176305003,6.596445163,,3.068190675,2.00371833,1.152553489
2011-01-12 0:00,0.3188,2.536165338,1.532209349,6.315558893,1.030319426,1.05535039,5.9866186,,2.965379305,1.937126475,1.155331759
2011-01-13 0:00,0.3176,2.457547875,1.485729294,6.28502401,1.304082394,1.474119825,6.899105828,,3.745763058,1.911531071,1.158116816
2011-01-14 0:00,0.4,3.449405298,1.848376848,7.908914451,1.134407222,1.173481167,7.767674395,,3.631512457,2.377227492,1.159222505
2011-01-15 0:00,0.386,3.227805499,1.765186491,7.617579912,1.081461264,1.14505613,,,3.253785009,2.266716241,1.16311065
2011-01-16 0:00,0.38679,3.18273668,1.747919119,7.629958822,1.205559812,1.156704926,6.195361507,,3.588420398,2.244621009,1.163063879
2011-01-17 0:00,0.3495,2.682599339,1.563375303,6.88884469,1.142199476,1.214284956,7.367115826,,3.577476988,2.007405127,1.165847102
2011-01-18 0:00,0.31299,2.223220045,1.396982914,6.165782941,0.98485344,0.979970384,6.665320137,,2.490812789,1.781840211,1.16964976
2011-01-19 0:00,0.31299,2.198674988,1.385052267,6.161730981,1.275050248,1.182907414,5.907065982,,2.706760591,1.76623236,1.167450222
2011-01-20 0:00,0.39,3.092041183,1.715221618,7.67407912,1.101628416,1.128468781,,,3.207672076,2.175497524,1.169951293
2011-01-21 0:00,0.419905,3.403467909,1.832189055,8.25911317,1.108430663,1.157096753,,,3.388119985,2.313253576,1.172761438
2011-01-22 0:00,0.44399,3.630468485,1.914865977,8.726821775,1.143020493,1.210147921,7.929427426,,3.472174957,2.413962122,1.17475612
2011-01-23 0:00,0.4424,3.539828943,1.871045429,8.690383864,1.299332506,1.415226493,8.835843921,,3.715122125,2.37467224,1.175001559
2011-01-24 0:00,0.4199,3.229064514,1.758322433,8.247462124,1.145886767,1.1537778,5.802898551,,3.792961571,2.227330802,1.175852304
2011-01-25 0:00,0.41,3.076989622,1.703632081,8.048411157,1.096452334,1.152992953,,,3.163255386,2.15017226,1.177850676
2011-01-26 0:00,0.41367,3.06707479,1.697612414,8.118391839,1.305715233,1.232575198,7.165338798,,3.562104256,2.144789667,1.174750578
2011-01-27 0:00,0.4212,2.967344842,1.535688073,8.263657434,1.198901035,1.204423027,6.985802937,,3.185155195,2.158743163,1.176845093
2011-01-28 0:00,0.446,3.077871082,1.575953908,8.530406726,1.19525701,1.071515323,8.256921621,,3.212240151,2.203062377,1.174137604
2011-01-29 0:00,0.439,3.070138584,1.574547991,8.604715258,1.295494538,1.174219735,8.79026092,,3.341292925,2.196941924,1.16730253
2011-01-30 0:00,0.47985,3.464780864,1.708712329,9.400625079,1.013431013,1.176815056,9.693193294,,3.304296232,2.36991798,1.169900826
2011-01-31 0:00,0.5501,4.120511196,1.914039713,10.77439447,1.166442715,1.42142154,8.173544816,,3.930782028,2.675744657,1.171193469
2011-02-01 0:00,0.70773,5.562988999,2.369032567,13.85941799,1.394414989,1.597056923,10.91914071,,5.002645885,3.373643369,1.172684763
2011-02-02 0:00,0.716,5.412498151,2.293334652,14.01676094,1.519678383,1.667723057,12.28429976,,5.209012227,3.345257089,1.174072357
2011-02-03 0:00,0.69639,5.053845944,2.20072235,13.6291301,1.143360289,1.158712555,9.951543031,,5.111295519,3.193266472,1.175886223
2011-02-04 0:00,0.811,5.914965367,2.520183962,15.86812705,1.253318421,1.271049166,13.07289274,,6.446505452,3.639256497,1.173187021
